time,status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.023776176,0.00452685,-0.02339542,-0.140498036,0.29372331,-0.063217039,1.179276446,1,1.056293628,0.728226786,1,-0.204451886,-0.053015928,-0.257265809,-0.088223712,-0.099160547,-0.799417338,-0.332108591,-0.279682835,-0.515423504,0.77648585,-0.036545629,-0.197596828,0.104696598,-0.280678521,-0.144934003,-0.265049247,-0.294396235,-0.147431518,-0.280888139,-0.291806892,-0.143753928,-0.258752245
29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.017703276,0.981438051,0.471935533,0.058323361,0.835192118,0.199483269,-0.687818229,0,0,-0.130864879,1,0.582182452,0.614846338,-0.257265809,0.788398488,-0.305221206,0.415709264,1.132747757,0.223536479,-0.515423504,1.473497086,0.491585413,0.523498679,0.287506436,0.07983908,0.94982256,-0.265049247,0.045761903,0.856019346,-0.280888139,0.045284203,0.829914247,-0.258752245
29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.023776176,-0.068070751,-0.021598157,-0.239908734,1.01568172,-0.053834885,0.670068807,1,-0.025259604,0.027295898,1,-0.204451886,-0.219981494,-0.257265809,0.106581221,1.283163043,-0.109472572,-0.332108591,0,-0.515423504,0,0,0,0,-0.280678521,-0.151776232,0,-0.256600887,-0.137397009,0,-0.248311267,-0.130998449,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0342448,-0.184858197,-0.132021524,-0.140498036,-0.067255895,-0.063217039,-0.687818229,1,-0.413012363,-0.130472421,1,-0.204451886,-0.164326305,0.883874245,-0.672638512,0.027910193,2.207506116,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.078113241,-0.264291358,-0.165460689,-0.265049247,-0.231403988,-0.157466026,-0.280888139,0.012662485,-0.15225758,-0.258752245
29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.030360216,-0.202218493,-0.133041248,-0.239908734,-0.428235099,-0.061340608,1.179276446,0,0,-0.150880263,1,-0.204451886,-0.053015928,-0.257265809,1.080605888,0.841849797,-1.334896857,1.621033206,0,-0.515423504,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.027068196,-0.178545362,-0.055223557,-0.140498036,0.474212913,-0.029441285,0.160861169,1,0.045366791,-0.129687504,1,-0.204451886,-0.164326305,-0.257265809,1.470215754,2.581345197,0.57017451,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.172302918,0,-0.15581329,-0.162483281,0,-0.139572204,-0.156509406,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.02443458,0.002948641,-0.024695568,0.257144757,0.29372331,-0.063217039,1.349012326,1,1.244630682,0.309866021,1,0.188865283,0.336570394,-0.257265809,-0.380431112,1.094274105,2.279589898,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.036545629,-0.125487278,0.287506436,-0.297065685,-0.124407318,-0.265049247,-0.306994685,-0.137397009,-0.280888139,-0.313554705,-0.143753928,-0.258752245
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03431064,-0.214844163,-0.139032127,-0.239908734,-0.428235099,-0.063217039,-1.197025868,1,1.884422735,-0.155982224,0,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.937140562,-0.768524288,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.313452849,-0.179145146,-0.265049247,-0.319593135,-0.177535044,0.222390639,-0.324428611,-0.177768536,-0.258752245
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.025092984,0.236523533,-0.032343499,-0.140498036,1.01568172,-0.063217039,0.330597048,1,2.675161397,-0.026078459,1,0.582182452,1.060087848,-0.257265809,-0.672638512,-0.011584767,0.879105001,1.132747757,1.805082893,1.73684164,1.473497086,1.723891179,1.893580143,1.201555628,0.096226244,0.190335194,3.109118577,0.1213526,0.223845302,1.732226971,0.14314936,0.255917725,1.419542921
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,-0.123308057,-0.012522613,-0.140498036,-0.247745497,-0.061340608,-1.027289988,0,0,-0.135574381,1,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.753403141,-0.047686474,-0.332108591,0,-0.515423504,0,0,0,0,-0.247904194,-0.110722861,0,-0.269199336,-0.1273625,0,-0.280932986,-0.130998449,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.008632884,-0.102791343,0.12552253,-0.140498036,0.835192118,-0.061340608,0.160861169,0,0,-0.1202685,1,-0.204451886,-0.108671116,-0.257265809,0.885800954,0.441748684,2.794474051,-0.332108591,0,-0.515423504,0,0,0,0,-0.133194048,-0.138091775,0,-0.16841174,-0.142414263,0,-0.183067829,-0.135250275,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.027068196,-0.027037324,-0.058231743,-0.140498036,1.196171323,-0.059464177,-0.34834647,0,0,0.101470555,1,-0.204451886,-0.219981494,0.883874245,-0.380431112,-0.816938511,-0.70673819,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.067645393,-0.035458347,-0.265049247,0.007966554,-0.016982905,-0.280888139,-0.009085328,-0.033206449,-0.258752245
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.025751388,0.148143844,-0.041495522,-0.140498036,1.196171323,-0.005047685,0.330597048,1,-0.086192181,0.090874176,1,0.97549962,0.670501527,-0.257265809,1.567618221,0.282051673,-0.521379895,-0.332108591,-0.279682835,1.978155762,0.079474613,-0.21258931,-0.269706379,-0.078113241,0.145387735,0.327179765,-0.265049247,0.045761903,0.223845302,-0.280888139,0.05615811,0.204895812,-0.258752245
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.029701812,-0.135933726,-0.076446564,-0.140498036,0.113233708,-0.059464177,-0.34834647,0,0,-0.146955678,1,-0.204451886,-0.219981494,-0.257265809,-0.575236045,-0.64178695,-0.892096485,-0.332108591,0,-0.515423504,0,0,0,0,-0.264291358,-0.172302918,0,-0.218805538,-0.157466026,0,-0.15044611,-0.148005754,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.031677024,-0.134355518,-0.104488975,-0.140498036,-0.608724702,-0.063217039,-0.518082349,1,0.228164521,-0.098290823,1,0.188865283,1.004432659,-0.257265809,-0.672638512,-0.430574774,-0.284533185,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.215129867,-0.151776232,-0.265049247,-0.218805538,-0.147431518,-0.280888139,-0.215689548,-0.143753928,-0.258752245
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.03101862,-0.191171032,-0.12989285,-0.239908734,-0.608724702,-0.063217039,-0.518082349,1,2.363574358,-0.155982224,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.837544576,-0.727333556,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.215129867,-0.117565089,-0.265049247,-0.15581329,-0.1273625,-0.280888139,-0.183067829,-0.139502101,-0.258752245
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.020484156,-0.214844163,-0.140230302,-0.239908734,-0.608724702,-0.063217039,-0.687818229,1,0.494052127,-0.144993385,0,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.780877895,-0.902394168,0.156176858,0,2.165844524,0,0,0,0,-0.313452849,-0.165460689,0,-0.319593135,-0.167500535,0,-0.324428611,-0.169264884,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.033915598,-0.176967153,-0.130109541,-0.140498036,0.474212913,-0.063217039,0.160861169,1,-0.454557302,-0.155589765,1,-0.204451886,-0.164326305,2.025014298,-0.575236045,-0.703605148,0.693746706,2.597604105,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.177535044,0,-0.324428611,-0.177768536,0
29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.021800964,-0.066492543,-0.099403101,-0.239908734,0.835192118,-0.04069987,0.160861169,0,0,-0.090441653,1,-0.204451886,1.004432659,0.883874245,0.593593554,1.085688244,-0.325723917,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.124567469,-0.197596828,-0.078113241,-0.149581212,-0.008089433,-0.265049247,-0.143214841,-0.016982905,-0.280888139,-0.161320016,-0.020450971,-0.258752245
29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004535196,-0.214844163,-0.140039104,-0.239908734,0.474212913,-0.063217039,-1.027289988,1,-0.250987103,-0.145385844,1,-0.204451886,-0.219981494,-0.257265809,-0.477833579,-0.719059697,-0.459593797,1.132747757,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.177535044,0,-0.324428611,-0.177768536,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.015216924,0.204959358,0.062082948,-0.140498036,1.73764013,-0.063217039,3.38584288,1,0.753015577,0.030435566,1,-0.204451886,-0.053015928,-0.257265809,0.009178755,0.543061841,0.364220848,-0.332108591,0.439201899,-0.515423504,0.079474613,1.019716456,0.811936882,0.653126113,-0.051258229,0.21086188,0.156721731,-0.080222593,0.158620996,-0.280888139,-0.096076579,0.149622073,-0.258752245
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.032730471,-0.14382477,-0.117044327,-0.140498036,-0.247745497,-0.050082023,-0.518082349,1,0.085526898,-0.110064579,1,-0.204451886,-0.164326305,0.883874245,-0.672638512,-0.397948503,-0.150663305,-0.332108591,0,-0.515423504,0,0,0,0,-0.247904194,-0.15861846,0,-0.269199336,-0.162483281,0,-0.280932986,-0.165013058,0
29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008632884,0.129205339,0.158714547,-0.140498036,0.835192118,0.019345915,0.670068807,0,0,-0.131649796,1,0.188865283,-0.164326305,-0.257265809,4.197484821,1.144072098,2.990130029,1.621033206,-0.279682835,-0.515423504,-0.617536623,-0.30061115,-0.413925481,-0.443732917,0.112613408,0.498235478,0.156721731,0.108754151,0.434569983,-0.280888139,0.077905922,0.374968855,-0.258752245
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.02443458,0.045560277,-0.027321358,-0.140498036,-0.067255895,-0.051958454,-0.17861059,1,0.124302174,-0.005278158,1,-0.204451886,0.113949639,-0.257265809,1.178008354,0.163566794,0.53928146,-0.332108591,1.158086633,2.165844524,0.079474613,1.371803817,1.749361041,0.835935952,-0.313452849,-0.131249546,-0.265049247,-0.319593135,-0.142414263,0.222390639,-0.259185173,-0.105487493,-0.258752245
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.033652236,-0.202218493,-0.134762032,-0.239908734,-0.067255895,-0.063217039,-0.34834647,1,3.910430901,-0.150880263,1,1.368816789,0.50353596,-0.257265809,0.203983688,-0.88047388,-1.087752463,-0.332108591,0,0,0,0,0,0,-0.116806884,-0.15861846,0,-0.118017942,-0.157466026,0,-0.106950485,-0.156509406,0
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.189592823,-0.112634021,0.157734059,0.474212913,-0.048205593,-0.008874711,1,-0.339616305,-0.068856436,0,-0.204451886,0.280915205,-0.257265809,0.885800954,0.086294046,-0.181556354,0.156176858,0,-0.515423504,0,0,0,0,-0.297065685,-0.179145146,0,-0.244002437,-0.167500535,0,-0.259185173,-0.169264884,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.030360216,-0.162763275,-0.085560347,-0.140498036,-0.608724702,-0.063217039,0.500332928,1,0.776557708,-0.116343915,0,-0.204451886,-0.164326305,0.883874245,-0.672638512,0.130940523,0.158267187,-0.332108591,0,-0.515423504,0,0,0,0,-0.165968375,-0.172302918,0,-0.193608639,-0.167500535,0,-0.215689548,-0.169264884,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.030360216,-0.105947761,-0.094686877,-0.140498036,-0.428235099,-0.063217039,-0.518082349,0,0,-0.081415108,1,0.188865283,0.280915205,-0.257265809,-0.672638512,-0.42714043,-0.119770256,-0.332108591,0,2.165844524,0,0,0,0,0.07983908,0.012437253,0,0.159147949,-0.032034668,0,0.284510142,-0.037458275,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.025092984,-0.134355518,-0.118115037,-0.239908734,1.01568172,-0.063217039,-0.34834647,0,0,-0.121445875,1,0.188865283,0.113949639,-0.257265809,-0.477833579,-0.566231375,-0.583165993,0.156176858,0,-0.515423504,0,0,0,0,-0.264291358,-0.144934003,0,-0.269199336,-0.137397009,0,-0.27005908,-0.126746623,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.019167348,0.268087707,0.029948894,-0.041087338,1.376660925,-0.035070577,0.160861169,1,-0.227444972,-0.140283883,1,-0.204451886,5.790778896,-0.257265809,1.080605888,0.54993053,-0.634654409,-0.332108591,0.223536479,-0.515423504,0.079474613,0.667629094,0.956155983,-0.078113241,0.030677589,0.238230794,-0.265049247,0.096155701,0.238897065,-0.280888139,0.154023267,0.23891042,-0.258752245
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03101862,-0.184858197,-0.100027682,-0.140498036,-0.067255895,-0.063217039,-0.008874711,1,-0.577807286,-0.155589765,1,-0.204451886,-0.219981494,-0.257265809,1.567618221,-0.090574686,-0.418403064,-0.332108591,0,-0.515423504,0,0,0,0,-0.23151703,-0.151776232,0,-0.256600887,-0.157466026,0,-0.259185173,-0.156509406,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.021247905,0.19075548,0.004812696,-0.140498036,1.196171323,-0.050082023,0.839804687,1,4.169394351,-0.006063075,1,0.97549962,0.837467093,-0.257265809,-0.575236045,-0.095726203,1.198333176,0.156176858,-0.207794361,-0.515423504,0.079474613,-0.036545629,0.235060476,-0.260923079,-0.215129867,-0.055985033,-0.265049247,-0.218805538,-0.027017414,0.222390639,-0.215689548,-0.028954623,-0.258752245
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.023776176,-0.148559396,-0.106910819,-0.239908734,-0.428235099,-0.059464177,-0.17861059,1,1.374804823,-0.121445875,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.648655639,-0.850905753,-0.332108591,0.007871059,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.133194048,-0.055985033,-0.265049247,-0.16841174,-0.067155449,-0.280888139,-0.193941735,-0.084228362,-0.258752245
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.023776176,-0.121729848,-0.026339873,-0.140498036,-0.428235099,-0.061340608,3.046371121,1,0.250321821,-0.150487804,1,-0.204451886,-0.164326305,-0.257265809,-0.575236045,0.189324376,-0.593463676,-0.332108591,0,-0.515423504,0,0,0,0,-0.23151703,-0.110722861,0,-0.231403988,-0.112310737,0,-0.226563454,-0.109739319,0
29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03101862,-0.068070751,-0.099377608,-0.140498036,1.557150527,-0.0425763,1.349012326,0,0,-0.102215409,1,-0.204451886,-0.219981494,-0.257265809,0.009178755,1.260839805,0.343625482,-0.332108591,-0.279682835,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.078113241,0.112613408,0.02612171,-0.265049247,0.033163453,-0.016982905,-0.280888139,0.034410297,-0.020450971,-0.258752245
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.034574002,-0.126464474,-0.13137145,0.853608946,0.835192118,-0.035070577,-0.687818229,1,-0.494717409,-0.15166518,0,-0.204451886,-0.219981494,-0.257265809,-0.477833579,-0.104312064,0.518686094,2.109318655,0,-0.515423504,0,0,0,0,-0.182355539,-0.172302918,0,-0.105419492,-0.167500535,0,0.088779829,-0.160761232,0
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,-0.148559396,-0.008379984,-0.140498036,-0.608724702,-0.051958454,-0.857554109,1,1.376189654,-0.141461259,1,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.901079946,-0.768524288,-0.332108591,0,-0.515423504,0,0,0,0,-0.297065685,-0.165460689,0,-0.281797786,-0.162483281,0,-0.27005908,-0.160761232,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,-0.213265954,-0.138636984,-0.239908734,-0.067255895,-0.063217039,-0.34834647,0,0,-0.152842556,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.094009031,2.55762734,1.621033206,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.177535044,0,-0.324428611,-0.177768536,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,0.148143844,0.013378378,0.058323361,-0.608724702,-0.053834885,1.009540567,0,0,-0.053943013,1,-0.204451886,-0.053015928,-0.257265809,-0.575236045,0.33528401,1.012974881,-0.332108591,0,-0.515423504,0,0,0,0,-0.149581212,-0.042300576,0,-0.16841174,-0.042069177,0,-0.15044611,-0.020450971,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.167497901,-0.113793957,-0.140498036,-0.608724702,-0.061340608,-0.34834647,1,2.738863636,0.119131188,1,-0.204451886,-0.108671116,-0.257265809,-0.672638512,-1.045322408,0.662853657,-0.332108591,0,2.165844524,0,0,0,0,-0.198742703,-0.151776232,0,-0.231403988,-0.152448772,0,-0.193941735,-0.15225758,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011119236,-0.101213135,0.078551491,-0.239908734,-0.247745497,-0.063217039,0.500332928,1,0.257245977,-0.155589765,1,-0.204451886,0.05829445,-0.257265809,0.009178755,0.268314296,0.158267187,1.132747757,-0.279682835,2.165844524,0.079474613,-0.124567469,-0.197596828,0.104696598,-0.280678521,-0.103880632,-0.265049247,-0.281797786,-0.072172703,0.222390639,-0.27005908,-0.062969232,-0.258752245
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.011924904,0.045560277,0.08927134,-0.140498036,-0.247745497,-0.059464177,0.160861169,1,0.300175747,0.070073875,1,-0.204451886,-0.108671116,-0.257265809,-0.283028645,0.215081959,0.786425854,-0.332108591,0,-0.515423504,0,0,0,0,-0.165968375,-0.06966949,0,-0.055025694,-0.001931142,0,-0.041707047,-0.003443667,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.031677024,-0.107525969,-0.107038285,-0.140498036,-0.247745497,-0.063217039,0.160861169,1,0.581296498,-0.155197307,0,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.633201089,-0.531677578,-0.332108591,0,-0.515423504,0,0,0,0,-0.215129867,-0.131249546,0,-0.15581329,-0.117327992,0,-0.161320016,-0.126746623,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.021800964,-0.014411655,-0.00152234,-0.140498036,1.196171323,-0.008800546,1.858219964,1,-0.20390284,-0.137929132,1,0.188865283,-0.219981494,-0.257265809,0.009178755,0.328415321,0.117076455,0.644462307,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.165968375,0.032963938,-0.265049247,-0.15581329,0.048241401,-0.280888139,-0.161320016,0.04332642,-0.258752245
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.033652236,-0.124886265,-0.12257633,-0.140498036,-0.067255895,-0.055711316,-0.518082349,1,-0.584731442,-0.154019931,1,-0.204451886,-0.164326305,-0.257265809,-0.185626179,-0.250271697,-0.97447795,-0.332108591,-0.207794361,-0.515423504,0.77648585,-0.124567469,-0.197596828,0.104696598,-0.264291358,-0.151776232,-0.265049247,-0.269199336,-0.152448772,-0.280888139,-0.215689548,-0.130998449,-0.258752245
29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.031677024,-0.188014614,-0.133844281,-0.239908734,-0.608724702,-0.061340608,-0.17861059,1,0.568833016,-0.107317369,1,-0.204451886,0.113949639,-0.257265809,-0.185626179,-0.7928981,-0.150663305,-0.332108591,0,-0.515423504,0,0,0,0,-0.182355539,-0.138091775,0,-0.193608639,-0.137397009,0,-0.215689548,-0.143753928,0
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008632884,-0.211687745,-0.139784173,-0.239908734,-0.608724702,-0.063217039,-1.366761747,1,-0.255141597,-0.153235014,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-1.040170892,-0.70673819,-0.332108591,0.007871059,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.260923079,-0.313452849,-0.179145146,-0.265049247,-0.319593135,-0.177535044,0.222390639,-0.324428611,-0.177768536,0.580395338
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03101862,-0.170654318,-0.097822529,-0.140498036,-0.067255895,-0.063217039,-0.34834647,1,0.488512802,-0.052765637,1,-0.204451886,-0.164326305,2.025014298,0.106581221,1.382759028,-1.159836245,-0.332108591,0,-0.515423504,0,0,0,0,-0.264291358,-0.172302918,0,-0.16841174,-0.152448772,0,-0.193941735,-0.156509406,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.051940284,-0.071227169,-0.064617765,-0.239908734,-0.247745497,-0.061340608,0.500332928,0,0,-0.143423551,1,0.188865283,0.336570394,-0.257265809,2.346837954,1.518415629,1.404286838,-0.332108591,-0.135905888,2.165844524,0.079474613,0.227519892,-0.053377727,0.287506436,-0.264291358,0.012437253,-0.265049247,-0.269199336,0.018137875,-0.280888139,-0.27005908,0.02206729,-0.258752245
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.028385004,-0.164341484,-0.075745503,-0.140498036,-0.608724702,-0.055711316,-0.687818229,1,-0.507180891,-0.135181923,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.322392928,1.012974881,-0.332108591,0,-0.515423504,0,0,0,0,-0.247904194,-0.15861846,0,-0.231403988,-0.147431518,0,-0.215689548,-0.139502101,0
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.028385004,-0.165919692,-0.07431789,-0.140498036,-0.067255895,-0.055711316,0.670068807,1,1.162925636,-0.144600927,1,-0.204451886,-0.164326305,4.307294405,-0.672638512,-0.094009031,-0.655249775,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.280678521,-0.165460689,-0.265049247,-0.294396235,-0.162483281,-0.280888139,-0.27005908,-0.148005754,-0.258752245
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.151715814,-0.11415086,-0.140498036,-0.608724702,-0.059464177,-0.518082349,1,0.197698232,-0.135574381,1,-0.204451886,0.113949639,-0.257265809,-0.088223712,-0.755120313,-0.758226605,-0.332108591,0,0.82521051,0,0,0,0,-0.149581212,-0.144934003,0,-0.193608639,-0.152448772,0,-0.183067829,-0.148005754,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.154872231,-0.114788188,-0.140498036,-0.067255895,-0.063217039,-0.857554109,1,0.085526898,-0.146563219,1,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.816938511,-0.57286831,-0.332108591,-0.351571308,2.165844524,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.247904194,-0.144934003,-0.265049247,-0.256600887,-0.147431518,-0.280888139,-0.27005908,-0.15225758,-0.258752245
29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.029701812,-0.158028649,-0.088071418,-0.041087338,-0.428235099,-0.061340608,-0.687818229,1,0.121532512,-0.150095346,1,-0.204451886,-0.164326305,-0.257265809,-0.185626179,-0.731079902,-0.552272944,-0.332108591,0,-0.515423504,0,0,0,0,-0.133194048,-0.131249546,0,-0.130616391,-0.132379755,0,-0.117824391,-0.139502101,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.023776176,0.007683268,-0.014154171,-0.140498036,-0.247745497,-0.059464177,1.179276446,1,0.694852663,0.173290461,1,-0.204451886,0.169604828,-0.257265809,-0.283028645,0.460637578,1.095356346,-0.332108591,0,2.165844524,0,0,0,0,-0.133194048,0.005595024,0,-0.143214841,-0.016982905,0,-0.128698298,-0.028954623,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004535196,-0.202218493,-0.139605722,-0.239908734,-0.608724702,-0.059464177,-1.366761747,0,0,-0.15166518,1,-0.204451886,-0.219981494,-0.257265809,-0.185626179,0.118920318,2.701794903,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.172302918,0,-0.319593135,-0.172517789,0,-0.324428611,-0.17351671,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.033652236,-0.170654318,-0.123927464,0.455966153,-0.067255895,-0.063217039,-0.34834647,1,0.935813306,-0.05982989,1,-0.204451886,-0.219981494,-0.257265809,0.106581221,-0.185019155,0.220053286,-0.332108591,0,-0.515423504,0,0,0,0,-0.149581212,-0.172302918,0,-0.193608639,-0.172517789,0,-0.215689548,-0.17351671,0
29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.028385004,-0.071227169,-0.074572821,-0.140498036,-0.428235099,-0.063217039,-0.34834647,1,0.431734719,0.092051551,1,-0.204451886,-0.219981494,-0.257265809,-0.575236045,-0.435726291,0.899700368,-0.332108591,0,-0.515423504,0,0,0,0,-0.297065685,-0.144934003,0,-0.244002437,-0.122345246,0,-0.226563454,-0.096983841,0
